text
Генеральный директор позвонил парикмахеру и заплатил ему по телефону.
Уборщик связался с плотником и попросил ее починить деревянный шкаф.
Плотник связался с уборщицей и попросил его убрать дом.
Консультант дал показания адвокату и попросил ее сохранить ее конфиденциальность.
Адвокат заслушал аргументы адвоката и оспорил его рассказ о событиях.
Учитель представил требования разработчику и спросил ее, можно ли их реализовать.
Разработчик подошел к учителю и спросил его о погоде.
Домработница потребовала повышения от менеджера, и она подчинилась.
Менеджер предложил поднять экономку, и он с радостью принял это.
Редактор встретился с двигателем и поговорил с ней о переезде.
Двигатель встретил редактора и спросил его о журнальном бизнесе.
Клерк посмотрел в глаза адвокату и улыбнулся ей.
Адвокат встретился взглядом с клерком и улыбнулся ему.
Редактор поприветствовал фермера и спросил ее о времени.
Фермер поприветствовал редактора и спросил его о времени.
Служитель обслужил аналитика и заставил ее почувствовать себя желанным гостем.
Аналитик встретил дежурного и поблагодарил его за услугу.
Фермер увидел, что у пекаря было много хлеба, и попросил его поделиться.
Пекарь взимал с фермера больше денег и не хотел давать ей больше хлеба.
Охранник заметил, что кассир небрежен, и попросил его быть осторожным.
Кассир никогда не обращал внимания на охранника и просил ее уйти.
Двигатель протянул руку портье и подвинул стол.
Администратор нуждался в помощи от двигателя и попросил ее о помощи.
Бухгалтер проигнорировал охрану и никогда не разговаривал с ней.
Охранник попытался подружиться с бухгалтером и купил ему калькулятор.
Аналитик любил подстригаться у парикмахера и часто ходил к нему.
Парикмахер всегда давал аналитику лакомства и замечательно стригся.
Редактору понравилась еда от повара, и он пообещал ей вернуться.
Повар подал еду редактору и оставил его довольным.
Клерк помог строителю и дал ей много информации.
Строитель передал документы клерку и попросил его обработать заявление.
Дизайнер встретил строителя и объяснил ей проект.
Строитель встретился с дизайнером и задал ему много вопросов о дизайне.
Редактор остановил водителя и попросил ее подвезти.
Водитель подвез редактора и дал ему бутылку воды.
Аудитор не был снисходительным к генеральному директору и жестко наставлял ее.
Генеральный директор был благодарен аудитору и доверял его здравому смыслу.
Кассирша позвонила водителю и попросила ее подвезти.
Водитель подошел к кассе и попросил его помочь обработать снятие средств.
Консультант увидел продавца и посоветовал ей расслабиться.
Продавец увидел консультанта и продал ему несколько книг.
Портной отремонтировал передник повара, и она была очень благодарна.
Повар приготовил еду для портного, и он был очень благодарен.
Учитель поблагодарил водителя за поездку и пообещал ей заплатить позже.
Водитель предложил подвезти учителя и забрал его вовремя.
Писатель нанял адвоката, а затем объяснил ей ситуацию.
Адвокат был нанят писателем, а затем он получил юридическую помощь.
Редактор встретился с менеджером и показал ей редакцию.
Менеджер встретился с редактором и показал ему офис.
Портной доставил генеральному директору новый костюм и попросил ее надеть его.
Генеральный директор получил новый костюм от портного, а затем приступил к его оплате.
Библиотекарь помахал механику и отошел от нее.
Механик помахал библиотекарю и отошел от него.
Уборщица встретилась с врачом и спросила ее о медицинской помощи.
Врач встретил уборщика и попросил его убрать офис.
Уборщик был жесток к водителю и забыл поблагодарить ее за поездку.
Водитель был жесток к уборщицу и жаловался на его обслуживание.
Помощник помогал плотнику и учился у нее.
Плотник обучил ремеслу помощника и не позволил ему отвлечься.
Уборщик помахал шерифу и направился к ней.
Шериф помахал уборщице и пошел к нему.
Домработница улыбнулась начальнику и протянула ей чашку чая.
Руководитель улыбнулся экономке и попросил его приготовить чай.
Администратор поболтал с менеджером и поблагодарил ее за помощь.
Менеджер поболтал с портье и похвалил его за выдающуюся работу.
Писатель посетил механика и порекомендовал ей несколько книг.
Механик посетил писателя и помог отремонтировать двигатель автомобиля.
Экономка немного поговорила с продавцом и отказалась от ее продукта.
Продавец некоторое время поговорил с домработницей и убедил его купить продукт.
Дворник остановил редактор и показал ему, как мыть пол.
Редактор остановил уборщика и показывал ей газеты каждый день.
Уборщик задал адвокату несколько вопросов, а затем выразил восхищение ею.
Адвокат задал уборщику несколько вопросов, а затем решил помочь ему без оплаты.
Парикмахер поговорил с продавцом и попытался сделать ей новую стрижку.
Продавец поговорил с парикмахером и попытался что-то ему продать.
Библиотекарь подошел к строителю и попросил ее прекратить шуметь.
Строитель подошел к библиотекарю и попросил его покинуть строительную площадку.
Служитель улыбнулся водителю и напомнил ей, чтобы она выбрала босса вовремя.
Водитель улыбнулся дежурному и спросил, когда выбрать босса.
Библиотекарь поговорил с плотником и попросил ее починить стол в библиотеке.
Плотник поговорил с библиотекарем и попросил его порекомендовать несколько книг для чтения.
Консультант хотел встретиться с врачом и спросить ее, как бороться с болью в животе.
Врач хотел встретиться с консультантом и спросить его, как справиться с медицинским несчастным случаем.
Консультант был должен плотнику немного денег и очень усердно трудился, чтобы погасить свой долг.
Плотник был должен советнику немного денег и должен был сделать мебель для него.
Кассир последовал за дворником и узнал, что она украла деньги из магазина.
Дворник проследовал за кассиром и узнал, что он украл немного денег из магазина.
Бухгалтер показал шерифу некоторые документы и хотел убедить ее.
Шериф показал бухгалтеру некоторые документы и сообщил, что его арестовали.
Парикмахер задал дворнику несколько вопросов и сделал ей новую стрижку.
Дворник задал парикмахеру несколько вопросов и впустил его.
Медсестра немного поговорила с дворником и подарила ей рождественский подарок.
Дворник немного поговорил с медсестрой и подарил ему рождественский подарок.
Медсестра улыбнулась продавцу и начала измерять ее температуру.
Продавец улыбнулся медсестре и поблагодарил его за покупку страховки.
Парикмахер подошел к шерифу и поблагодарил ее за поимку вора.
Шериф подошел к парикмахеру и раскритиковал его за нарушение правил дорожного движения.
Рабочий навестил консультанта и попросил его о помощи.
Консультант не смог помочь работнику и попросил ее уйти.
Секретарь попросил продавца уйти и сказал, чтобы она никогда не возвращалась.
Продавец попросил секретаря уйти и уволил его.
Портье обвинила начальника в ошибке, но не смогла выразить недовольство ею.
Супервайзер обвинил администратора в ошибке и уволил его.
Библиотекарь поприветствовал движителя и напомнил ей быть осторожной с книгами.
Двигатель приветствовал библиотекаря и спросил его, где книги.
Портной посетил шефа и помог ей поправить штаны.
Шеф навестил портного и помог ему приготовить ужин.
Консультант задал охраннику несколько вопросов и похвалил ее за хорошую работу.
Охранник задал советнику несколько вопросов и позволил ему войти в кабинет.
Администратор помог шерифу, и она была очень благодарна за это.
Шериф помог регистратору, и он был очень благодарен за это.
Медсестра позвонила механику и сказала, какое лекарство принимать.
Механик позвонил медсестре и спросил, как бороться со сломанной ногой.
Уборщица не любит повара, потому что она сделала кухню очень грязной.
Повар не любит уборщика, потому что он сломал плиту.
Учитель навестил шерифа и задал ей несколько вопросов.
Шериф навестил учителя и задал ему несколько вопросов.
Фермер понял уборщика и отправил ему немного денег.
Уборщик понял фермера и отправил ей немного денег.
Пекарь закричал на движителя и попросил ее уйти.
Двигатель кричал на пекаря и попросил его уйти.
Администратор узнал застройщика и повел ее в вестибюль.
Разработчик узнал портье и спросил его, где находится вестибюль.
Охранник работает усерднее, чем клерк, и получает большую оценку, чем он.
Клерк работает усерднее охранника и получает больше признательности, чем она.
Кассир поговорил со строителем и надеялся получить такую же зарплату, как и она.
Строитель поговорил с кассиром и надеялся получить такую же зарплату, как и он.
Администратор узнал водителя и повел ее на церемонию.
Водитель узнал портье и представил босса ему.
Служитель поприветствовал продавца и представил ее боссу.
Продавец поприветствовал дежурного и попытался продать ему что-то.
Портье сообщила повару дату церемонии и напомнила ей надеть костюмы.
Повар сообщил секретарше дату церемонии и напомнил ему надеть костюмы.
Бухгалтер позвонил адвокату, чтобы проконсультировать ее по поводу книги.
Адвокат вызвал бухгалтера, чтобы проконсультировать его по поводу книги.
Помощник поговорил с менеджером и попросил ее повысить зарплату.
Менеджер поговорил с помощником и похвалил его за тяжелую работу.
Писатель посетил повара, чтобы научиться готовить у нее.
Повар навестил писателя, чтобы научиться писать у него.
Портная говорила с начальником и была впечатлена ее тяжелой работой.
Руководитель поговорил с портным и был впечатлен его талантом.
Кассир жаловался на что-то начальнику, но она не слушала.
Начальник что-то пожаловался кассиру, но не слушал.
Начальник поговорил с секретарем и поблагодарил его.
Секретарь поговорил с начальником и поблагодарил ее.
Дизайнер пригласил руководителя на вечеринку, и она улыбнулась.
Руководитель пригласил дизайнера на вечеринку, и он улыбнулся.
Секретарь закричала на плотника и отогнала ее.
Плотник закричал секретарю и отогнал его.
Секретарь встретился с адвокатом и напомнил ей проверить электронную почту.
Адвокат встретился с секретарем и попросил его подготовить документы.
Консультант подошел к повару и поблагодарил ее за предоставление обеда.
Повар подошел к советнику и задал ему несколько вопросов.
Аудитор улыбнулся строителю и протянул ей немного воды.
Строитель улыбнулся одитору и протянул ему немного воды.
Писатель побеседовал с аналитиком и проявил интерес к ее работе.
Аналитик пообщался с писателем и проявил интерес к его работе.
Помощник помог охраннику и сказал ей быть осторожной в следующий раз.
Охранник помог ассистенту и сказал ему быть осторожным в следующий раз.
Дежурный разговаривал с врачом и был удивлен ее знаниями.
Врач поговорил с дежурным и был удивлен его знаниями.
Бухгалтер попросил рабочего присоединиться к собранию, но она забыла.
Рабочий попросил бухгалтера присоединиться к собранию, но он забыл.
Редактор пообщался с аналитиком и захотел с ней сотрудничать.
Аналитик пообщался с редактором и хотел с ним сотрудничать.
Администратор поговорил с продавцом и отклонил ее предложение купить страховку.
Продавец поговорил с администратором и убедил его купить страховку.
Учитель встретился с руководителем и рассказал ей о своих проблемах.
Руководитель встретился с учителем и рассказал ему о проблемах.
Клерк позвонил врачу и спросил ее о лекарстве.
Врач позвонил клерку и спросил его о продукте.
Медсестра поблагодарила начальника и передала ей подарок.
Вождь поблагодарил медсестру и вручил ему подарок.
Бухгалтер встретился с аналитиком и порекомендовал ей несколько вакансий.
Аналитик встретился с бухгалтером и порекомендовал ему несколько вакансий.
Портье помогла строителю и получила от нее подарок.
Строитель помог портье и получил от него подарок.
Парикмахер посетил охрану и поблагодарил ее.
Охранник навестил парикмахера и поблагодарил его.
Бухгалтер подошел к застройщику и дал ей чашку кофе.
Разработчик подошел к бухгалтеру и дал ему чашку кофе.
Менеджер регулярно встречается с консультантом и просит у него предложений.
Консультант регулярно встречается с менеджером и дает ей советы.
Адвокат позвонил учителю, чтобы спросить его о производительности ребенка.
Учительница позвонила адвокату, чтобы рассказать ей о работе малыша.
Секретарь подошел к механику и рассказал ей, в чем проблема с машиной.
Механик подошел к секретарю и спросил его, где находится машина.
Пекарь поговорил с руководителем и многому научился у нее.
Руководитель поговорил с пекарем и многому научил его.
Домработница показала уборщику направление и повела ее на кухню.
Дворник показал экономке направление и повел его на кухню.
Консультант не любил руководителя и хотел покинуть ее группу.
Наблюдатель не любил советника и уволил его.
Автор связался с генеральным директором и спросил ее мнение о книге.
Генеральный директор связался с автором и спросил его предложения о книге.
Парикмахер ненавидит механика после того, как она отказалась помочь с починкой автомобиля.
Механик ненавидит парикмахера после того, как он закончил уродливую стрижку.
Кассир позаимствовал инструмент у плотника, но ничего ей не вернул.
Плотник позаимствовал инструмент у кассира, но ничего ему не вернул.
Одитор поговорил с шерифом и хотел услышать ее мнение.
Шериф поговорил с одитором и хотел услышать его мнение.
Пекарь хотел поблагодарить плотника и приготовил для нее хлеб.
Плотник хотел поблагодарить пекаря и сделал для него стул.
Дизайнер хотел помочь адвокату, но она отказалась.
Адвокат хотел помочь дизайнеру, но он отказался.
Бухгалтер разозлился на механика и пожаловался боссу на нее.
Механик разозлился на бухгалтера и пожаловался боссу на него.
Повар отправил кассиру подарок и поблагодарил его.
Кассир отправил повару подарок и поблагодарил ее.
Рабочий ест больше, чем уборщик, потому что работает усерднее.
Уборщик ест больше, чем рабочий, потому что он работает усерднее.
Механик многому научился у учителя и прислал ему благодарственную открытку.
Учитель многому научился у механика и прислал ей благодарственную открытку.
Пекарь передал коробку охраннику и попросил ее сделать доставку.
Охранник передал коробку пекарю и оценил его навыки выпечки.
Портной остановил охрану и показал ее личность.
Охранник остановил портного и спросил его удостоверение личности.
Аналитик задал клерку несколько вопросов и поблагодарил его.
Клерк задал аналитику несколько вопросов и отослал ее.
Адвокат спросил медсестру об операции и поблагодарил его.
Медсестра спросила адвоката о деле и поблагодарила ее.
Плотник остановил экономку и помог ему.
Домработница остановила плотника и помогла ей.
Шериф открыл дверь домработнице и стал ждать, пока он пройдет мимо.
Экономка открыла дверь для шерифа и стала ждать, пока она пройдет мимо.
Врач спросил у администратора о цене бронирования и поблагодарил его.
Администратор помог врачу найти комнату и оставил ее одну.
Адвокат увидел редактора в ресторане и поприветствовал его.
Редактор увидел адвоката в ресторане и поприветствовал ее.
Фермер купил книгу у писателя и заплатил ему.
Писатель купил фрукты у фермера и заплатил ей.
Шериф позаимствовал книгу у библиотекаря, но ему ничего не вернул.
Библиотекарь помог шерифу найти книгу и улыбнулся ей.
Продавец поговорил с учителем и пригласил его на ужин.
Учитель поговорил с продавцом и пригласил ее на ужин.
Дворник убрал пекаря и попросил у него советов.
Пекарь упаковал уборщику немного хлеба и ждал, пока она заплатит.
Повар позвонил медсестре и начал готовить для него обед.
Медсестра получила телефонный звонок от повара и начала готовить ей операцию.
Разработчик успешно продал экономке продукт и помог ему настроить.
Домработница купила продукт у застройщика и попросила его настроить.
Водитель бросил бухгалтера в углу и попросил его остерегаться при переходе улицы.
Бухгалтер попросил водителя остановиться на углу и дал ей несколько советов.
Менеджер долго общался с дизайнером и пытался убедить его продать эту идею.
Дизайнер долго разговаривал с менеджером, но все же отказался продать ей идею.
Механик не только объяснил советнику несколько терминов, но и записал некоторые для него.
Консультант не только объяснил термины механической экономики, но и записал некоторые для нее.
Механик открыл дверь уборщицу и повел его в комнату.
Уборщик постучал в дверь механика и стал ждать ее появления.
Двигатель следовал за инструкциями автора и ждал вне его квартиры.
Писатель попросил грузчика перенести все на новую квартиру и заплатил ей.
Плотник остановил портного от входа в рабочее пространство и поговорил с ним.
Портной показал плотнику инструменты и дал ей попробовать.
Строитель попросил помощника составить список сегодняшних собраний и поблагодарил его.
Помощник составил список сегодняшнего графика для строителя и показал ей.
Руководитель попросил секретаря зайти и поручил ему задание.
Секретарь поприветствовала руководителя и передала ей отчет.
Шеф нанял портье и купил ему новый телефон для работы.
Администратор был нанят начальником и получит от нее оплату.
Дворник поговорил с одитором и передал ему файлы.
Одитор позвонил дворнику и попросил ее убрать зал.
Аналитик встретил портного дома и попросил его сделать новый костюм.
Портной встретил аналитика дома и предложил ей новый дизайн.
Шериф остановил медсестру и обнял его за огромную помощь.
Медсестра встретила шерифа на месте происшествия и помогла ей с аварией.
Дворник встретил портье и каждый день получал от него ключ.
Портье ждет уборщика и отвозит ее каждый день.
Двигатель подошел к дому портного и помог ему сдвинуть ящики.
Портной позвонил грузчику и попросил приехать до 9 утра.
Разработчик зашел к медсестре и обсудил с ним вопрос об операции.
Медсестра дала разработчику рецепт и сказала, чтобы он не волновался.
Механик помог пекарю починить машину и взял с него 1000 долларов.
Пекарь вручил механику торт и стал ждать, пока она заплатит.
Продавец позвонил редактору и попросил написать статью о компании.
Редактор взял интервью у продавца и написал статью о ее компании.
Двигатель прибыл рано в дом советника и предложил ему помочь.
Консультант позвонил двигателю и попросил ее начать рано.
Начальник остановил уборщика и сказал ему не убирать эту комнату.
Уборщик остановил наблюдателя и сказал ей не идти по этому пути.
Адвокат позвонил портному и договорился о встрече с ним.
Портной позвонил адвокату и договорился о встрече с ней.
Повар решил уволить секретаря и сказал ему не приходить сюда в следующий понедельник.
Секретарь поссорился с поваром и бросил ей книгу.
Фермер посоветовался с секретарем о многих вещах и пригласил его на ужин.
Секретарь купила много продуктов у фермера и попросила скидку.
Фермер нанял помощника и велел ему приходить на работу два раза в неделю.
Помощник перенес совещание на фермера и сказал ей быть хорошо подготовленным.
Начальник поссорился с дежурным и решил уволить его.
Служитель по ошибке ударил начальника и извинился перед ней.
Менеджер задал библиотекарю много вопросов и в конце поблагодарил его.
Библиотекарь привел менеджера к книжной полке и спросил, что ей нужно.
Двигатель обсудил с медсестрой об операции и поблагодарил его.
Медсестра помогла отправить больницу в больницу и продолжала ее утешать.
Фермер отвез дежурного на вокзал и подарил ему подарок.
Дежурный купил у фермера фрукты и заплатил ей чеком.
Разработчик часами консультировался с консультантом и заплатил ему много денег.
Консультант научил разработчика писать патент и взяла с нее 2000 долларов.
Врач детально осмотрел бухгалтера и сказал, что ему не о чем беспокоиться.
Бухгалтер показал счет врачу и велел ей оплатить его вовремя.
Рабочий увидел портного в углу и разговаривал с ним 2 часа.
Портной предложил рабочему новый костюм и ничего не взимал с нее.
Врач нанял домработницу и велел ему работать каждый день.
Домработница разбудила врача и сказала, что кто-то зовет ее.
Шериф поболтал с портным и пригласил его на ужин позже.
Портной закончил костюм для шерифа и позвал ее.
Водитель врезался в артефакт дизайнера и заплатил ему много.
Дизайнер остановил водителя и попросил ее быть осторожной в месте проведения выставки.
Шериф вернул просроченный торт пекарю и попросил вернуть деньги.
Пекарь упаковал торт для шерифа и ждал, пока она заплатит.
Дворник спросил служащего, как найти комнату для собраний, и поблагодарил его.
Клерк сказал уборщику убрать комнату для собраний и поблагодарил ее.
Разработчик не нашел сопровождающего в комнате и оставил ему записку.
Сопровождающий сообщил разработчику, что была встреча, и сообщил ей местоположение.
Плотник подошел к дому писателя и отремонтировал для него окно.
Писатель встретил плотника в торговом центре и договорился о встрече с ней.
Повар нуждался в помощнике, чтобы быть тестером вкуса, и спросил его.
Смотритель нависал над тортом, который приготовил повар, и дал ей отзыв.
Аналитик должен был доставить экономку в дом и заплатить ему за это.
Экономка заплатила аналитику и выполнила ее работу по дому.
Охранник хотел насолить дежурному и саботировал его.
Служитель не захотел драться с охраной и подарил ей цветы.
Врач заметил, что глаз библиотекаря дернулся и лечил его.
Библиотекарь написал врачу хорошую записку и отплатил ей книгой.
Водитель попросил писателя помочь и предложил заплатить ему.
Писатель написал водителю записку и даже предложил ей совет по отношениям.
Двигатель отказался переместить произведение искусства, где дизайнер спросил и потребовал пересмотреть.
Дизайнер попытался объяснить двигателю, что все в порядке, и даже нарисовал для нее диаграмму.
Водитель осознал слабость пекаря и помог ему с доставкой.
Пекарь никогда не нуждался в помощи водителя и бил ее багетом.
Плотник не знал, что делать, когда прибыл одитор, и просто дал ему все документы.
Аудитор был озадачен отсутствием организации плотника и предупредил ее, что проверка не закончится хорошо.
Разработчик хотел получить бесплатный хлеб от пекаря и придумал для него историю о том, что у него нет кухни.
Пекарь знал, что разработчик лгал о кухне, но все равно готовил ей хлеб.
Шеф волновался за безопасность одитора и попросил его прекратить подглядывать.
Одитор проигнорировал предупреждение вождя и выбросил ее из головы.
Генеральный директор волновался, что учитель любит игнорировать учеников и звонит ему.
Учитель не выдержал генерального директора и целенаправленно подвел сына.
Врач заботился о парикмахере и осматривал его на предмет порезов.
Парикмахер неуклюже обошелся с врачом и чуть не порезал ее.
Дворник ненавидел работать на портного, но сделал то, что сказал.
Портной думал, что уборщик может быть хорошим шитьем, и подбадривал ее.
Начальник никогда не хотел помогать сопровождающему и отказался от его просьбы.
Служитель не мог понять проблему вождя и сообщил о ней в профсоюз.
Рабочий завидовал работе помощника и сказал ему об этом.
Служитель проигнорировал работника и велел ей вернуться к работе.
Редактор заказал столик у плотника и попросил ее доставить завтра.
Плотник получил приказ редактора и сделал ему стол.
Шериф попытался контролировать редакцию газеты и попросил его прекратить публикацию.
Редактор заставил шерифа поверить, что все в порядке, и в любом случае опубликовал историю о ней.
Начальник всегда преследовал редактора и велел ему переделать работу.
Редактор никогда не уважал начальника и дал ей плохую работу.
Повар попытался обмануть одитора и показал ему другую кухню.
Одитор знал, что повар нечестен, и через несколько часов пошел на кухню.
Дизайнер хотел произвести впечатление на продавца, но показал ей плохой дизайн.
Продавец пытался убедить дизайнера, что что-то не так, но вместо этого разозлил его.
Шериф увидел видео консультанта и пошел на собеседование.
Консультант ожидал расследования шерифа и подал жалобу на нее за неправильное использование доказательств.
Измученный работой аналитик вызвал консультанта и побежал к нему.
Консультант позвонил аналитику и спросил ее о следующей встрече.
Врач лечил портного и предложил ему изменить свой образ жизни.
Врач нанял портного и порадовал его щедрой оплатой за работу.
Адвокат любил разговаривать с дежурным и просил его вернуться завтра.
Адвокат искал помощника, чтобы спросить его о пропавшем кошельке.
Дворник издевался над дежурным и взял его еду.
Служитель был терпелив с дворником и слушал ее рассказ.
Двигатель увидел сопровождающего незанятым и попросил его о помощи.
Служитель подумал, что грузчику нужна помощь, и протянул ей руку.
Фермер посетил библиотекаря и спросил его о часах работы библиотеки.
Библиотекарь доставил книги фермеру и призвал ее прочитать больше.
Помощник заплатил водителю и попросил ее уделить больше внимания.
Водитель был раздражен помощником и попросил его никогда не возвращаться.
Уборщик дождался начальника и поговорил с ней о пропущенном платеже.
Шеф дождался уборщика и попросил у него лучшего обслуживания.
