sentid	pairid	type	comparison	sentence	ROI
314	157	type2	unpredicted	The assistant talked to the manager and requested her to raise the salary.	8
315	158	type2	predicted	The manager talked to the assistant and praised her for the hard work.	8
316	158	type2	unpredicted	The manager talked to the assistant and praised him for the hard work.	8
317	159	type2	predicted	The writer visited the cook to learn cooking from him.	9
318	159	type2	unpredicted	The writer visited the cook to learn cooking from her.	9
319	160	type2	predicted	The cook visited the writer to learn writing from her.	9
320	160	type2	unpredicted	The cook visited the writer to learn writing from him.	9
321	161	type2	predicted	The tailor talked with the supervisor and was impressed by his hard work.	10
322	161	type2	unpredicted	The tailor talked with the supervisor and was impressed by her hard work.	10
323	162	type2	predicted	The supervisor talked with the tailor and was impressed by her talent.	10
324	162	type2	unpredicted	The supervisor talked with the tailor and was impressed by his talent.	10
325	163	type2	predicted	The cashier complained something to the chief but he was not listening.	8
326	163	type2	unpredicted	The cashier complained something to the chief but she was not listening.	8
327	164	type2	predicted	The chief complained something to the cashier but she was not listening.	8
328	164	type2	unpredicted	The chief complained something to the cashier but he was not listening.	8
329	165	type2	predicted	The chief talked to the secretary and showed her thanks.	8
330	165	type2	unpredicted	The chief talked to the secretary and showed him thanks.	8
331	166	type2	predicted	The secretary talked to the chief and showed him thanks.	8
332	166	type2	unpredicted	The secretary talked to the chief and showed her thanks.	8
333	167	type2	predicted	The designer invited the supervisor to the party and he smiled.	9
334	167	type2	unpredicted	The designer invited the supervisor to the party and she smiled.	9
335	168	type2	predicted	The supervisor invited the designer to the party and she smiled.	9
336	168	type2	unpredicted	The supervisor invited the designer to the party and he smiled.	9
337	169	type2	predicted	The secretary shouted at the carpenter and drove him away.	8
338	169	type2	unpredicted	The secretary shouted at the carpenter and drove her away.	8
339	170	type2	predicted	The carpenter shouted at the secretary and drove her away.	8
340	170	type2	unpredicted	The carpenter shouted at the secretary and drove him away.	8
341	171	type2	predicted	The secretary met with the lawyer and reminded him to check the email.	8
342	171	type2	unpredicted	The secretary met with the lawyer and reminded her to check the email.	8
343	172	type2	predicted	The lawyer met with the secretary and asked her to prepare the documents.	8
344	172	type2	unpredicted	The lawyer met with the secretary and asked him to prepare the documents.	8
345	173	type2	predicted	The counselor walked towards the cook and thanked him for providing the dinner.	8
346	173	type2	unpredicted	The counselor walked towards the cook and thanked her for providing the dinner.	8
347	174	type2	predicted	The cook walked towards the counselor and asked her some questions.	8
348	174	type2	unpredicted	The cook walked towards the counselor and asked him some questions.	8
349	175	type2	predicted	The auditor smiled at the construction worker and handed him some water.	9
350	175	type2	unpredicted	The auditor smiled at the construction worker and handed her some water.	9
351	176	type2	predicted	The construction worker smiled at the auditor and handed her some water.	9
352	176	type2	unpredicted	The construction worker smiled at the auditor and handed him some water.	9
353	177	type2	predicted	The writer chatted with the analyst and expressed interest in his work.	10
354	177	type2	unpredicted	The writer chatted with the analyst and expressed interest in her work.	10
355	178	type2	predicted	The analyst chatted with the writer and expressed interest in her work.	10
356	178	type2	unpredicted	The analyst chatted with the writer and expressed interest in his work.	10
357	179	type2	predicted	The assistant helped the guard and told him to be careful next time.	7
358	179	type2	unpredicted	The assistant helped the guard and told her to be careful next time.	7
359	180	type2	predicted	The guard helped the assistant and told her to be careful next time.	7
360	180	type2	unpredicted	The guard helped the assistant and told him to be careful next time.	7
361	181	type2	predicted	The attendant talked with the physician and was surprised about his knowledge.	10
362	181	type2	unpredicted	The attendant talked with the physician and was surprised about her knowledge.	10
363	182	type2	predicted	The physician talked with the attendant and was surprised about her knowledge.	10
364	182	type2	unpredicted	The physician talked with the attendant and was surprised about his knowledge.	10
365	183	type2	predicted	The accountant asked the laborer to join the meeting but he forgot.	10
366	183	type2	unpredicted	The accountant asked the laborer to join the meeting but she forgot.	10
367	184	type2	predicted	The laborer asked the accountant to join the meeting but she forgot.	10
368	184	type2	unpredicted	The laborer asked the accountant to join the meeting but he forgot.	10
369	185	type2	predicted	The editor chatted with the analyst and wanted to collaborate with him.	11
370	185	type2	unpredicted	The editor chatted with the analyst and wanted to collaborate with her.	11
371	186	type2	predicted	The analyst chatted with the editor and wanted to collaborate with her.	11
372	186	type2	unpredicted	The analyst chatted with the editor and wanted to collaborate with him.	11
373	187	type2	predicted	The receptionist talked to the salesperson and rejected his suggestion to buy the insurance.	8
374	187	type2	unpredicted	The receptionist talked to the salesperson and rejected her suggestion to buy the insurance.	8
375	188	type2	predicted	The salesperson talked to the receptionist and convinced her to buy the insurance.	8
376	188	type2	unpredicted	The salesperson talked to the receptionist and convinced him to buy the insurance.	8
377	189	type2	predicted	The teacher met up with the supervisor and told him the concerns.	9
378	189	type2	unpredicted	The teacher met up with the supervisor and told her the concerns.	9
379	190	type2	predicted	The supervisor met up with the teacher and told her the concerns.	9
380	190	type2	unpredicted	The supervisor met up with the teacher and told him the concerns.	9
381	191	type2	predicted	The clerk called the physician and asked him about the medicine.	7
382	191	type2	unpredicted	The clerk called the physician and asked her about the medicine.	7
383	192	type2	predicted	The physician called the clerk and asked her about the product.	7
384	192	type2	unpredicted	The physician called the clerk and asked him about the product.	7
385	193	type2	predicted	The nurse thanked the chief and handed him a present.	7
386	193	type2	unpredicted	The nurse thanked the chief and handed her a present.	7
387	194	type2	predicted	The chief thanked the nurse and handed her a present.	7
388	194	type2	unpredicted	The chief thanked the nurse and handed him a present.	7
389	195	type2	predicted	The accountant met the analyst and recommended him some job positions.	7
390	195	type2	unpredicted	The accountant met the analyst and recommended her some job positions.	7
391	196	type2	predicted	The analyst met the accountant and recommended her some job positions.	7
392	196	type2	unpredicted	The analyst met the accountant and recommended him some job positions.	7
393	197	type2	predicted	The receptionist helped the construction worker and got a present from him.	11
394	197	type2	unpredicted	The receptionist helped the construction worker and got a present from her.	11
395	198	type2	predicted	The construction worker helped the receptionist and got a present from her.	11
396	198	type2	unpredicted	The construction worker helped the receptionist and got a present from him.	11
397	199	type2	predicted	The hairdresser visited the guard and thanked him.	7
398	199	type2	unpredicted	The hairdresser visited the guard and thanked her.	7
399	200	type2	predicted	The guard visited the hairdresser and thanked her.	7
400	200	type2	unpredicted	The guard visited the hairdresser and thanked him.	7
401	201	type2	predicted	The accountant walked towards the developer and gave him a cup of coffee.	8
402	201	type2	unpredicted	The accountant walked towards the developer and gave her a cup of coffee.	8
403	202	type2	predicted	The developer walked towards the accountant and gave her a cup of coffee.	8
404	202	type2	unpredicted	The developer walked towards the accountant and gave him a cup of coffee.	8
405	203	type2	predicted	The manager meets the counselor regularly and asks her for suggestions.	8
406	203	type2	unpredicted	The manager meets the counselor regularly and asks him for suggestions.	8
407	204	type2	predicted	The counselor meets the manager regularly and provides him suggestions.	8
408	204	type2	unpredicted	The counselor meets the manager regularly and provides her suggestions.	8
409	205	type2	predicted	The lawyer called the teacher to ask her the performance of the kid.	7
410	205	type2	unpredicted	The lawyer called the teacher to ask him the performance of the kid.	7
411	206	type2	predicted	The teacher called the lawyer to tell him the performance of the kid.	7
412	206	type2	unpredicted	The teacher called the lawyer to tell her the performance of the kid.	7
413	207	type2	predicted	The secretary walked towards the mechanic and told him what was the problem with the machine.	8
414	207	type2	unpredicted	The secretary walked towards the mechanic and told her what was the problem with the machine.	8
415	208	type2	predicted	The mechanic walked towards the secretary and asked her where the machine was.	8
416	208	type2	unpredicted	The mechanic walked towards the secretary and asked him where the machine was.	8
417	209	type2	predicted	The baker talked to the supervisor and learned a lot from him.	11
418	209	type2	unpredicted	The baker talked to the supervisor and learned a lot from her.	11
419	210	type2	predicted	The supervisor talked to the baker and taught her a lot.	8
420	210	type2	unpredicted	The supervisor talked to the baker and taught him a lot.	8
421	211	type2	predicted	The housekeeper showed the janitor the direction and led him to the kitchen.	9
422	211	type2	unpredicted	The housekeeper showed the janitor the direction and led her to the kitchen.	9
423	212	type2	predicted	The janitor showed the housekeeper the direction and led her to the kitchen.	9
424	212	type2	unpredicted	The janitor showed the housekeeper the direction and led him to the kitchen.	9
425	213	type2	predicted	The counselor disliked the supervisor and wanted to leave his group.	9
426	213	type2	unpredicted	The counselor disliked the supervisor and wanted to leave her group.	9
427	214	type2	predicted	The supervisor disliked the counselor and fired her.	7
428	214	type2	unpredicted	The supervisor disliked the counselor and fired him.	7
429	215	type2	predicted	The writer contacted the CEO and asked for his opinions about the book.	8
430	215	type2	unpredicted	The writer contacted the CEO and asked for her opinions about the book.	8
431	216	type2	predicted	The CEO contacted the writer and asked for her suggestions about the book.	8
432	216	type2	unpredicted	The CEO contacted the writer and asked for his suggestions about the book.	8
433	217	type2	predicted	The hairdresser hates the mechanic after he refused to help with fixing the car.	6
434	217	type2	unpredicted	The hairdresser hates the mechanic after she refused to help with fixing the car.	6
435	218	type2	predicted	The mechanic hates the hairdresser after she finished the ugly haircut.	6
436	218	type2	unpredicted	The mechanic hates the hairdresser after he finished the ugly haircut.	6
437	219	type2	predicted	The cashier borrowed the tool from the carpenter but returned nothing to him.	12
438	219	type2	unpredicted	The cashier borrowed the tool from the carpenter but returned nothing to her.	12
439	220	type2	predicted	The carpenter borrowed the tool from the cashier but returned nothing to her.	12
440	220	type2	unpredicted	The carpenter borrowed the tool from the cashier but returned nothing to him.	12
441	221	type2	predicted	The auditor talked with the sheriff and wanted to hear his opinion.	10
442	221	type2	unpredicted	The auditor talked with the sheriff and wanted to hear her opinion.	10
443	222	type2	predicted	The sheriff talked with the auditor and wanted to hear her opinion.	10
444	222	type2	unpredicted	The sheriff talked with the auditor and wanted to hear his opinion.	10
445	223	type2	predicted	The baker wanted to thank the carpenter and made some bread for him.	12
446	223	type2	unpredicted	The baker wanted to thank the carpenter and made some bread for her.	12
447	224	type2	predicted	The carpenter wanted to thank the baker and made a chair for her.	12
448	224	type2	unpredicted	The carpenter wanted to thank the baker and made a chair for him.	12
449	225	type2	predicted	The designer wanted to help the lawyer but he refused.	8
450	225	type2	unpredicted	The designer wanted to help the lawyer but she refused.	8
451	226	type2	predicted	The lawyer wanted to help the designer but she refused.	8
452	226	type2	unpredicted	The lawyer wanted to help the designer but he refused.	8
453	227	type2	predicted	The accountant got angry with the mechanic and complained to the boss about him.	13
454	227	type2	unpredicted	The accountant got angry with the mechanic and complained to the boss about her.	13
455	228	type2	predicted	The mechanic got angry with the accountant and complained to the boss about her.	13
456	228	type2	unpredicted	The mechanic got angry with the accountant and complained to the boss about him.	13
457	229	type2	predicted	The cook sent the cashier a present and expressed thanks to her.	11
458	229	type2	unpredicted	The cook sent the cashier a present and expressed thanks to him.	11
459	230	type2	predicted	The cashier sent the cook a present and expressed thanks to him.	11
460	230	type2	unpredicted	The cashier sent the cook a present and expressed thanks to her.	11
461	231	type2	predicted	The laborer eats more than the cleaner because he works harder.	8
462	231	type2	unpredicted	The laborer eats more than the cleaner because she works harder.	8
463	232	type2	predicted	The cleaner eats more than the laborer because she works harder.	8
464	232	type2	unpredicted	The cleaner eats more than the laborer because he works harder.	8
465	233	type2	predicted	The mechanic learned a lot from the teacher and sent her a thankful card.	10
466	233	type2	unpredicted	The mechanic learned a lot from the teacher and sent him a thankful card.	10
467	234	type2	predicted	The teacher learned a lot from the mechanic and sent him a thankful card.	10
468	234	type2	unpredicted	The teacher learned a lot from the mechanic and sent her a thankful card.	10
469	235	type2	predicted	The baker passed the box to the guard and asked him to make the delivery.	10
470	235	type2	unpredicted	The baker passed the box to the guard and asked her to make the delivery.	10
471	236	type2	predicted	The guard passed the box to the baker and appreciated her baking skills.	10
472	236	type2	unpredicted	The guard passed the box to the baker and appreciated his baking skills.	10
473	237	type2	predicted	The tailor stopped the guard and showed him identification.	7
474	237	type2	unpredicted	The tailor stopped the guard and showed her identification.	7
475	238	type2	predicted	The guard stopped the tailor and asked for her identification.	8
476	238	type2	unpredicted	The guard stopped the tailor and asked for his identification.	8
477	239	type2	predicted	The analyst asked the clerk some questions and thanked her.	9
478	239	type2	unpredicted	The analyst asked the clerk some questions and thanked him.	9
479	240	type2	predicted	The clerk asked the analyst some questions and sent him away.	9
480	240	type2	unpredicted	The clerk asked the analyst some questions and sent her away.	9
481	241	type2	predicted	The lawyer asked the nurse about the operation and thanked her.	10
482	241	type2	unpredicted	The lawyer asked the nurse about the operation and thanked him.	10
483	242	type2	predicted	The nurse asked the lawyer about the case and thanked him.	10
484	242	type2	unpredicted	The nurse asked the lawyer about the case and thanked her.	10
485	243	type2	predicted	The carpenter stopped the housekeeper and helped her.	7
486	243	type2	unpredicted	The carpenter stopped the housekeeper and helped him.	7
487	244	type2	predicted	The housekeeper stopped the carpenter and helped him.	7
488	244	type2	unpredicted	The housekeeper stopped the carpenter and helped her.	7
489	245	type2	predicted	The sheriff opened the door for the housekeeper and waited for her to pass by.	11
490	245	type2	unpredicted	The sheriff opened the door for the housekeeper and waited for him to pass by.	11
491	246	type2	predicted	The housekeeper opened the door for the sheriff and waited for him to pass by.	11
492	246	type2	unpredicted	The housekeeper opened the door for the sheriff and waited for her to pass by.	11
493	247	type2	predicted	The physician asked the receptionist about the booking price and thanked her.	11
494	247	type2	unpredicted	The physician asked the receptionist about the booking price and thanked him.	11
495	248	type2	predicted	The receptionist helped the physician find the room and left him alone.	10
496	248	type2	unpredicted	The receptionist helped the physician find the room and left her alone.	10
497	249	type2	predicted	The lawyer saw the editor in the restaurant and greeted her.	10
498	249	type2	unpredicted	The lawyer saw the editor in the restaurant and greeted him.	10
499	250	type2	predicted	The editor saw the lawyer in the restaurant and greeted him.	10
500	250	type2	unpredicted	The editor saw the lawyer in the restaurant and greeted her.	10
501	251	type2	predicted	The farmer bought a book from the writer and paid her.	10
502	251	type2	unpredicted	The farmer bought a book from the writer and paid him.	10
503	252	type2	predicted	The writer bought some fruit from the farmer and paid him.	10
504	252	type2	unpredicted	The writer bought some fruit from the farmer and paid her.	10
505	253	type2	predicted	The sheriff borrowed a book from the librarian but never returned anything to her.	13
506	253	type2	unpredicted	The sheriff borrowed a book from the librarian but never returned anything to him.	13
507	254	type2	predicted	The librarian helped the sheriff find the book and smiled at him.	11
508	254	type2	unpredicted	The librarian helped the sheriff find the book and smiled at her.	11
509	255	type2	predicted	The salesperson talked to the teacher and invited her to dinner.	8
510	255	type2	unpredicted	The salesperson talked to the teacher and invited him to dinner.	8
511	256	type2	predicted	The teacher talked to the salesperson and invited him to dinner.	8
512	256	type2	unpredicted	The teacher talked to the salesperson and invited her to dinner.	8
513	257	type2	predicted	The janitor cleaned for the baker and asked her for the tips.	8
514	257	type2	unpredicted	The janitor cleaned for the baker and asked him for the tips.	8
515	258	type2	predicted	The baker packed the janitor some bread and waited for him to pay.	10
516	258	type2	unpredicted	The baker packed the janitor some bread and waited for her to pay.	10
517	259	type2	predicted	The cook got the phone call from the nurse and began to prepare the lunch for her.	16
518	259	type2	unpredicted	The cook got the phone call from the nurse and began to prepare the lunch for him.	16
519	260	type2	predicted	The nurse got the phone call from the cook and began to prepare the surgery for him.	16
520	260	type2	unpredicted	The nurse got the phone call from the cook and began to prepare the surgery for her.	16
521	261	type2	predicted	The developer successfully sold the housekeeper the product and helped her to set up.	10
522	261	type2	unpredicted	The developer successfully sold the housekeeper the product and helped him to set up.	10
523	262	type2	predicted	The housekeeper bought the product from the developer and asked him to set up.	10
524	262	type2	unpredicted	The housekeeper bought the product from the developer and asked her to set up.	10
525	263	type2	predicted	The driver dropped the accountant at the corner and asked her to watch out when crossing the street.	10
526	263	type2	unpredicted	The driver dropped the accountant at the corner and asked him to watch out when crossing the street.	10
527	264	type2	predicted	The accountant asked the driver to stop at the corner and gave him some tips.	12
528	264	type2	unpredicted	The accountant asked the driver to stop at the corner and gave her some tips.	12
529	265	type2	predicted	The manager discussed with the designer for a long time and tried to convince her to sell this idea.	14
530	265	type2	unpredicted	The manager discussed with the designer for a long time and tried to convince him to sell this idea.	14
531	266	type2	predicted	The designer discussed with the manager for a long time but still refused to sell the idea to him.	18
532	266	type2	unpredicted	The designer discussed with the manager for a long time but still refused to sell the idea to her.	18
533	267	type2	predicted	The mechanic not only explained several terms to the counselor but also wrote some down for her.	16
534	267	type2	unpredicted	The mechanic not only explained several terms to the counselor but also wrote some down for him.	16
535	268	type2	predicted	The counselor not only explained to the mechanic economy terms and also wrote down some down for him.	17
536	268	type2	unpredicted	The counselor not only explained to the mechanic economy terms and also wrote down some down for her.	17
537	269	type2	predicted	The mechanic opened the door for the cleaner and led her to the room.	10
538	269	type2	unpredicted	The mechanic opened the door for the cleaner and led him to the room.	10
539	270	type2	predicted	The cleaner knocked at the mechanic 's door and waited for him to show up.	11
540	270	type2	unpredicted	The cleaner knocked at the mechanic 's door and waited for her to show up.	11
541	271	type2	predicted	The mover followed the writer 's instruction and waited outside her apartment.	10
542	271	type2	unpredicted	The mover followed the writer 's instruction and waited outside his apartment.	10
543	272	type2	predicted	The writer asked the mover to move everything to the new apartment and paid him.	14
544	272	type2	unpredicted	The writer asked the mover to move everything to the new apartment and paid her.	14
545	273	type2	predicted	The carpenter stopped the tailor from entering the workspace and talked to her.	12
546	273	type2	unpredicted	The carpenter stopped the tailor from entering the workspace and talked to him.	12
547	274	type2	predicted	The tailor showed the carpenter the tools and let him try.	9
548	274	type2	unpredicted	The tailor showed the carpenter the tools and let her try.	9
549	275	type2	predicted	The construction worker asked the assistant to make a list of today 's meetings and thanked her.	16
550	275	type2	unpredicted	The construction worker asked the assistant to make a list of today 's meetings and thanked him.	16
551	276	type2	predicted	The assistant made a list of today 's schedule for the construction worker and showed him.	15
552	276	type2	unpredicted	The assistant made a list of today 's schedule for the construction worker and showed her.	15
553	277	type2	predicted	The supervisor asked the secretary to stop by and assigned a task to her.	13
554	277	type2	unpredicted	The supervisor asked the secretary to stop by and assigned a task to him.	13
555	278	type2	predicted	The secretary greeted the supervisor and handed him the report.	7
556	278	type2	unpredicted	The secretary greeted the supervisor and handed her the report.	7
557	279	type2	predicted	The chief hired the receptionist and bought her a new phone for work.	7
558	279	type2	unpredicted	The chief hired the receptionist and bought him a new phone for work.	7
559	280	type2	predicted	The receptionist was hired by the chief and will receive the payment from him.	13
560	280	type2	unpredicted	The receptionist was hired by the chief and will receive the payment from her.	13
561	281	type2	predicted	The janitor talked with the auditor and passed her the files.	8
562	281	type2	unpredicted	The janitor talked with the auditor and passed him the files.	8
563	282	type2	predicted	The auditor called the janitor and asked him to clean up the hall.	7
564	282	type2	unpredicted	The auditor called the janitor and asked her to clean up the hall.	7
565	283	type2	predicted	The analyst met the tailor at home and asked her to make a new suit.	9
566	283	type2	unpredicted	The analyst met the tailor at home and asked him to make a new suit.	9
567	284	type2	predicted	The tailor met the analyst at home and offered him a new design.	9
568	284	type2	unpredicted	The tailor met the analyst at home and offered her a new design.	9
569	285	type2	predicted	The sheriff stopped the nurse and hugged her for the great help.	7
570	285	type2	unpredicted	The sheriff stopped the nurse and hugged him for the great help.	7
571	286	type2	predicted	The nurse met the sheriff at the scene and helped him with the accident.	10
572	286	type2	unpredicted	The nurse met the sheriff at the scene and helped her with the accident.	10
573	287	type2	predicted	The janitor met the receptionist and got the key from her every day.	10
574	287	type2	unpredicted	The janitor met the receptionist and got the key from him every day.	10
575	288	type2	predicted	The receptionist waits for the janitor and drives him back every day.	8
576	288	type2	unpredicted	The receptionist waits for the janitor and drives her back every day.	8
577	289	type2	predicted	The mover went to the tailor 's house and helped her move the boxes.	10
578	289	type2	unpredicted	The mover went to the tailor 's house and helped him move the boxes.	10
579	290	type2	predicted	The tailor called the mover and asked him to arrive before 9 am.	7
580	290	type2	unpredicted	The tailor called the mover and asked her to arrive before 9 am.	7
581	291	type2	predicted	The developer dropped by the nurse and discussed with her about the surgery.	9
582	291	type2	unpredicted	The developer dropped by the nurse and discussed with him about the surgery.	9
583	292	type2	predicted	The nurse gave the developer the prescription and told him not to worry.	9
584	292	type2	unpredicted	The nurse gave the developer the prescription and told her not to worry.	9
585	293	type2	predicted	The mechanic helped the baker fix the machine and charged her 1000 dollars.	10
586	293	type2	unpredicted	The mechanic helped the baker fix the machine and charged him 1000 dollars.	10
587	294	type2	predicted	The baker handed the mechanic the cake and waited for him to pay.	10
588	294	type2	unpredicted	The baker handed the mechanic the cake and waited for her to pay.	10
589	295	type2	predicted	The salesperson called the editor and asked her to write an article about the company.	7
590	295	type2	unpredicted	The salesperson called the editor and asked him to write an article about the company.	7
591	296	type2	predicted	The editor interviewed the salesperson and wrote an article about his company.	10
592	296	type2	unpredicted	The editor interviewed the salesperson and wrote an article about her company.	10
593	297	type2	predicted	The mover arrived early at the counselor 's house and offered to help her.	13
594	297	type2	unpredicted	The mover arrived early at the counselor 's house and offered to help him.	13
595	298	type2	predicted	The counselor called the mover and asked him to start early.	7
596	298	type2	unpredicted	The counselor called the mover and asked her to start early.	7
597	299	type2	predicted	The supervisor stopped the cleaner and told her not to clean that room.	7
598	299	type2	unpredicted	The supervisor stopped the cleaner and told him not to clean that room.	7
599	300	type2	predicted	The cleaner stopped the supervisor and told him not to walk on that way.	7
600	300	type2	unpredicted	The cleaner stopped the supervisor and told her not to walk on that way.	7
601	301	type2	predicted	The lawyer called the tailor and made an appointment with her.	10
602	301	type2	unpredicted	The lawyer called the tailor and made an appointment with him.	10
603	302	type2	predicted	The tailor called the lawyer and made an appointment with him.	10
604	302	type2	unpredicted	The tailor called the lawyer and made an appointment with her.	10
605	303	type2	predicted	The cook decided to fire the secretary and told her not to come here next Monday.	9
606	303	type2	unpredicted	The cook decided to fire the secretary and told him not to come here next Monday.	9
607	304	type2	predicted	The secretary had a quarrel with the cook and threw a book to him.	13
608	304	type2	unpredicted	The secretary had a quarrel with the cook and threw a book to her.	13
609	305	type2	predicted	The farmer consulted the secretary about many things and invited her to dinner.	10
610	305	type2	unpredicted	The farmer consulted the secretary about many things and invited him to dinner.	10
611	306	type2	predicted	The secretary bought many products from the farmer and asked him for a discount.	10
612	306	type2	unpredicted	The secretary bought many products from the farmer and asked her for a discount.	10
613	307	type2	predicted	The farmer hired the assistant and told her to come to work twice a week.	7
614	307	type2	unpredicted	The farmer hired an assistant and told him to come to work twice a week.	7
615	308	type2	predicted	The assistant rescheduled the meeting for the farmer and told him to be well prepared.	10
616	308	type2	unpredicted	The assistant rescheduled the meeting for the farmer and told her to be well prepared.	10
617	309	type2	predicted	The supervisor had a quarrel with the attendant and decided to fire her.	12
618	309	type2	unpredicted	The supervisor had a quarrel with the attendant and decided to fire him.	12
619	310	type2	predicted	The attendant hit the supervisor by mistake and apologized to him.	10
620	310	type2	unpredicted	The attendant hit the supervisor by mistake and apologized to her.	10
621	311	type2	predicted	The manager asked the librarian a lot of questions and thanked her in the end.	11
622	311	type2	unpredicted	The manager asked the librarian a lot of questions and thanked him in the end.	11
623	312	type2	predicted	The librarian guided the manager to the bookshelf and asked what he needed.	11
624	312	type2	unpredicted	The librarian guided the manager to the bookshelf and asked what she needed.	11
625	313	type2	predicted	The mover discussed with the nurse about the surgery and thanked her.	11
626	313	type2	unpredicted	The mover discussed with the nurse about the surgery and thanked him.	11
627	314	type2	predicted	The nurse helped to send the mover to the hospital and kept comforting him.	13
628	314	type2	unpredicted	The nurse helped to send the mover to the hospital and kept comforting her.	13
629	315	type2	predicted	The farmer drove the attendant to the railway station and gave her a gift.	11
630	315	type2	unpredicted	The farmer drove the attendant to the railway station and gave him a gift.	11
631	316	type2	predicted	The attendant bought some fruit from the farmer and paid him by check.	10
632	316	type2	unpredicted	The attendant bought some fruit from the farmer and paid her by check.	10
633	317	type2	predicted	The developer consulted with the counselor for hours and paid her a lot of money.	10
634	317	type2	unpredicted	The developer consulted with the counselor for hours and paid him a lot of money.	10
635	318	type2	predicted	The counselor taught the developer how to write the patent and charged him 2,000 dollars.	12
636	318	type2	unpredicted	The counselor taught the developer how to write the patent and charged her 2,000 dollars.	12
637	319	type2	predicted	The physician examined the accountant in detail and told her nothing to worry about.	9
638	319	type2	unpredicted	The physician examined the accountant in detail and told him nothing to worry about.	9
639	320	type2	predicted	The accountant showed the bill to the physician and told him to pay that on time.	10
640	320	type2	unpredicted	The accountant showed the bill to the physician and told her to pay that on time.	10
641	321	type2	predicted	The laborer saw the tailor at the corner and talked to her for 2 hours.	11
642	321	type2	unpredicted	The laborer saw the tailor at the corner and talked to him for 2 hours.	11
643	322	type2	predicted	The tailor offered the laborer a new suit and charged him nothing.	10
644	322	type2	unpredicted	The tailor offered the laborer a new suit and charged her nothing.	10
645	323	type2	predicted	The physician hired a housekeeper and told her to work every day.	7
646	323	type2	unpredicted	The physician hired a housekeeper and told him to work every day.	7
647	324	type2	predicted	The housekeeper woke the physician up and told him someone was calling for him.	8
648	324	type2	unpredicted	The housekeeper woke the physician up and told her someone was calling for her.	8
649	325	type2	predicted	The sheriff chatted with the tailor and invited her to dinner later.	8
650	325	type2	unpredicted	The sheriff chatted with the tailor and invited him to dinner later.	8
651	326	type2	predicted	The tailor finished the suit for the sheriff and called him.	10
652	326	type2	unpredicted	The tailor finished the suit for the sheriff and called her.	10
653	327	type2	predicted	The driver crashed into the designer 's artifact and paid her a lot.	10
654	327	type2	unpredicted	The driver crashed into the designer 's artifact and paid him a lot.	10
655	328	type2	predicted	The designer stopped the driver and asked him to be careful in the Expo Location.	7
656	328	type2	unpredicted	The designer stopped the driver and asked her to be careful in the Expo Location.	7
657	329	type2	predicted	The sheriff returned the expired cake to the baker and asked her to return the money.	11
658	329	type2	unpredicted	The sheriff returned the expired cake to the baker and asked him to return the money.	11
659	330	type2	predicted	The baker packed the cake for the sheriff and waited for him to pay.	11
660	330	type2	unpredicted	The baker packed the cake for the sheriff and waited for her to pay.	11
661	331	type2	predicted	The janitor asked the clerk how to find the meeting room and thanked her.	13
662	331	type2	unpredicted	The janitor asked the clerk how to find the meeting room and thanked him.	13
663	332	type2	predicted	The clerk told the janitor to clean up the meeting room and thanked him.	13
664	332	type2	unpredicted	The clerk told the janitor to clean up the meeting room and thanked her.	13
665	333	type2	predicted	The developer did not find the attendant in the room and left her a note.	12
666	333	type2	unpredicted	The developer did not find the attendant in the room and left him a note.	12
667	334	type2	predicted	The attendant told the developer there was a meeting and provided him the location.	11
668	334	type2	unpredicted	The attendant told the developer there was a meeting and provided her the location.	11
669	335	type2	predicted	The carpenter went to the writer 's house and fixed the window for her.	13
670	335	type2	unpredicted	The carpenter went to the writer 's house and fixed the window for him.	13
671	336	type2	predicted	The writer met the carpenter in the shopping mall and made an appointment with him.	14
672	336	type2	unpredicted	The writer met the carpenter in the shopping mall and made an appointment with her.	14
673	337	type2	predicted	The cook needed the attendant to be a taste tester and asked her.	12
674	337	type2	unpredicted	The cook needed the attendant to be a taste tester and asked him.	12
675	338	type2	predicted	The attendant loomed over the cake the cook prepared and gave him feedback.	11
676	338	type2	unpredicted	The attendant loomed over the cake the cook prepared and gave her feedback.	11
677	339	type2	predicted	The analyst needed to get the housekeeper into the house and paid her to do so.	12
678	339	type2	unpredicted	The analyst needed to get the housekeeper into the house and paid him to do so.	12
679	340	type2	predicted	The housekeeper was paid by the analyst and did his housework.	9
680	340	type2	unpredicted	The housekeeper was paid by the analyst and did her housework.	9
681	341	type2	predicted	The guard wanted to spite the attendant and sabotaged her.	9
682	341	type2	unpredicted	The guard wanted to spite the attendant and sabotaged him.	9
683	342	type2	predicted	The attendant did not want to fight with the guard and gave him flowers.	12
684	342	type2	unpredicted	The attendant did not want to fight with the guard and gave her flowers.	12
685	343	type2	predicted	The physician noticed the librarian 's eye twitched and treated her.	10
686	343	type2	unpredicted	The physician noticed the librarian 's eye twitched and treated him.	10
687	344	type2	predicted	The librarian wrote the physician a nice note and repaid him with a book.	10
688	344	type2	unpredicted	The librarian wrote the physician a nice note and repaid her with a book.	10
689	345	type2	predicted	The driver begged the writer to help and offered to pay her.	11
690	345	type2	unpredicted	The driver begged the writer to help and offered to pay him.	11
691	346	type2	predicted	The writer wrote the driver a note and even offered him relationship advice.	10
692	346	type2	unpredicted	The writer wrote the driver a note and even offered her relationship advice.	10
